0.023
0.033
0.043
0.053
0.063
0.073
0.083
0.093
0.103
0.113
0.123
0.133
0.143
0.153
0.163
0.173
0.183
0.193
0.203
0.213
0.223
0.233	175.524
0.243	175.737
0.253	175.930
0.263	176.103
0.273	174.695	290.409
0.283	174.735	290.611
0.293	175.940	288.370
0.303	176.643	290.292
0.313	176.643	290.292
26.153	116.541	236.540	585.467	350.420
26.163	116.541	236.267	585.433	350.360
26.173	116.541	235.790	585.974	350.339
26.183	117.895	236.049	587.330	350.218
26.193	116.541	235.790	585.365	350.076
26.203	116.541	235.790	585.365	350.218
26.213	116.541	235.790	350.481	585.162
26.223	117.909	235.831	350.259
26.233	116.561	235.790	350.663
26.243	116.541	350.441	235.654
26.253	116.541	350.461	235.790
26.263	116.541	350.663	235.790
26.273	116.541	350.907	235.695
26.283	117.895	351.251	236.199
26.293	117.895	352.003	236.336
26.303	117.895	352.817	236.513
26.313	117.895	351.454	435.172
26.323	118.113	429.950	863.933
26.333	118.209	434.946	870.144
26.343	119.265	435.550	871.200
26.353	437.415	119.265	175.605
26.363	439.264	178.696	118.462
26.373	437.668	176.103	876.753
26.383	438.098	172.609	262.276
26.393	439.619	175.758	258.621
26.403	438.782	172.609	261.626
26.413	438.731	262.731	176.235
26.423	438.655	262.155	176.786
26.433	438.934	264.666	174.614
26.443	440.000	264.666	175.220
26.453	440.890	264.666	351.495
26.463	264.880	442.166	351.130
26.473	264.666	442.753	351.698
26.483	264.666	443.419	351.495
26.493	263.263	444.676	351.353
26.503	263.111	445.113	350.886
26.513	264.666	445.498	87.307
26.523	260.254	89.348	443.855
26.533	259.623	89.348	443.880
26.543	261.626	86.304	445.293
26.553	261.626	89.348	443.598
26.563	261.505	445.113	87.555
26.573	261.354	445.113	87.307
26.583	261.626	441.655	88.102
26.593	261.626	441.477	88.118
26.603	260.269	442.115	88.286
26.613	261.626	440.000	88.133
26.623	260.856	440.000	88.322
26.633	260.104	440.407	88.077
26.643	260.841	440.585	88.322
26.653	261.626	440.814	88.322
26.663	261.626	443.086	88.322
26.673	262.170	445.113	88.322
26.683	264.666	445.113	87.620
26.693	263.902	445.113	87.762
26.703	445.113	264.543	87.307
26.713	445.138	263.750	87.307
26.723	447.381	263.126	87.307
26.733	445.113	87.373	264.666
26.743	445.113	87.641	262.534
26.753	445.113	87.307	263.628
26.763	441.681	87.681	263.613
26.773	440.000	87.782	263.902
26.783	439.619	87.539	263.476
26.793	439.035	88.322	263.415
26.803	438.047	88.322	263.902
26.813	441.273	88.322	263.841
26.823	440.000	88.164	263.004
26.833	440.000	88.322	262.625
26.843	440.305	88.322	263.384
26.853	442.217	88.306	261.626
26.863	87.858	445.113	263.126
26.873	88.322	445.113	264.131
26.883	87.575	263.232	445.113
26.893	89.348	262.761	442.805
26.903	89.348	262.716	442.677
26.913	88.322	445.113	263.065
26.923	88.322	445.113	263.689
26.933	88.322	441.655	263.461
26.943	439.822	88.306	263.963
26.953	439.670	88.322	263.933
26.963	439.416	88.250	266.276
26.973	439.213	87.307	175.636
26.983	439.035	88.077	176.174
26.993	438.959	88.322	176.235
27.003	438.985	88.322	176.276
27.013	440.000	88.322	176.307
27.023	440.509	88.260	176.643
27.033	445.113	88.322
27.043	445.113	88.322
27.053	446.116	88.322
27.063	446.529	88.322
27.073	445.885	88.322
27.083	445.113	88.322
27.093	445.113	88.322
27.103	440.509	89.348
27.113	440.051	88.322
27.123	440.305	88.322
27.133	440.000	88.057
27.143	440.000	86.304
27.153	440.000	87.909
27.163	440.407	87.858
27.173	440.458	176.144
27.183	440.890	175.443
27.193	445.113	176.184
27.203	445.113	176.643
27.213	445.113	176.643
27.223	446.529	175.890
27.233	450.285	176.052
27.243	445.113	88.118
27.253	445.113	88.322
27.263	445.113	88.322
27.273	445.113	88.240
27.283	450.285	88.322
27.293	440.000	89.348
27.303	444.650	88.322
27.313	444.727	88.322
27.323	440.000	88.281
27.333	87.798	450.285
27.343	88.031	443.598
27.353	88.194
27.363	87.818
27.373	88.164
27.383	88.322
27.393	88.322
27.403	88.138
27.413	88.143
27.423	88.164
27.433	174.000
27.443	173.558
27.453	173.188
27.463	173.018
27.473	531.629
27.483	535.482	174.614
27.493	535.482	174.614
27.503	528.018	264.452
27.513	529.637	264.666
27.523	264.666	527.957
27.533	264.666	528.659
27.543	264.666	526.009	167.192
27.553	264.666	527.804	167.356
27.563	264.666	526.982	167.057
27.573	261.626	527.043	83.364
27.583	525.401	263.415	83.364
27.593	528.109	83.292	396.550
27.603	83.364	396.550	526.282
27.613	83.944	396.550	526.404
27.623	83.350	396.550	525.766
27.633	396.550	83.364	526.282
27.643	396.550	82.970	524.946
27.653	396.550	82.407	526.191
27.663	396.550	83.076	261.731
27.673	396.550	82.407	261.716
27.683	396.184	83.071	261.626
27.693	401.413	82.607	261.626
27.703	396.550	82.407	261.626
27.713	396.550	82.683	261.656
27.723	396.550	82.407	261.626
27.733	396.550	83.364	261.626
27.743	396.550	82.407	261.641
27.753	396.550	82.407	261.626
27.763	396.550	82.598	261.626
27.773	396.550	82.407	261.626
27.783	396.550	82.407	261.626
27.793	396.550	83.311	261.822
27.803	396.550	82.407	261.883
27.813	396.550	82.407	261.943
27.823	396.550	82.688	261.626
27.833	396.550	82.407	261.626
27.843	395.521	82.407	261.626
27.853	396.550	82.369	264.666
27.863	396.550	82.407	262.200
27.873	396.550	82.359	262.276
27.883	396.550	80.870	262.382
27.893	396.550	82.407	261.626
27.903	396.550	82.407	261.626
27.913	396.504	82.407	261.626
27.923	396.550	82.669	262.959
27.933	82.536	396.550	263.172
27.943	84.333	396.550	263.384
27.953	82.407	396.550	264.666
27.963	83.364	396.550	264.666
27.973	82.407	396.550	264.666
27.983	83.364	396.550	263.933
27.993	83.364	396.550	165.654
28.003	83.364	396.550	166.162
28.013	82.407	396.550	165.816
28.023	83.364	396.550	166.363
28.033	83.364	396.550	87.555
28.043	83.364	396.550	88.322
28.053	83.364	396.527	440.000
28.063	396.550	82.822	440.840
28.073	396.550	86.304	440.000
28.083	396.436	264.666	87.960
28.093	396.527	264.666	88.036
28.103	396.550	264.666	88.977
28.113	396.550	263.537	89.348
28.123	396.550	263.796	87.307	445.988
28.133	396.550	263.050	89.554	442.447
28.143	395.566	263.050	87.307	445.113
28.153	396.550	262.640	87.307	445.113
28.163	395.452	261.626	88.322	441.579
28.173	395.886	261.626	439.975	88.322
28.183	395.018	262.625	439.644	88.067
28.193	396.069	262.276	438.782	88.057
28.203	395.429	264.207	438.680	88.062
28.213	395.315	263.430	439.340	88.322
28.223	396.550	263.126	440.000	87.307
28.233	394.859	263.202	439.975	87.307
28.243	396.550	262.534	440.000	88.322
28.253	396.161	263.187	441.247	88.322
28.263	395.292	263.872	441.604	88.388
28.273	396.550	263.491	88.654
28.283	396.367	89.348	263.780
28.293	89.348	442.089	264.360
28.303	88.322	445.113	264.009
28.313	445.113	88.495	264.666
28.323	443.393	88.322	264.589
28.333	440.687	88.444	264.666
28.343	440.000	88.322	264.467
28.353	439.543	88.322	264.650
28.363	438.883	88.322	264.834
28.373	439.238	88.322	265.033
28.383	439.644	88.322	265.201
28.393	439.721	88.322	265.324
28.403	439.975	87.307	264.666
28.413	440.381	88.322	265.278
28.423	440.840	88.322	266.429
28.433	434.946	88.322	264.910
28.443	442.089	88.322	266.353
28.453	442.651	88.322	264.390
28.463	443.009	88.322	264.131
28.473	442.932	88.322	263.917
28.483	442.523	87.307	264.666
28.493	441.936	88.322	262.504
28.503	441.298	88.230	262.382
28.513	88.322	440.814	261.626
28.523	88.322	440.458	263.111
28.533	88.322	440.000	263.172
28.543	88.322	439.314	263.963
28.553	88.322	434.946	263.050
28.563	88.322	434.946	329.628
28.573	88.322	438.326	330.123
28.583	88.322	329.628	386.576
28.593	88.322	329.628	386.777
28.603	88.322	382.401	332.112
28.613	388.120	330.256	88.322
28.623	387.493	330.237	777.003
28.633	387.493	777.003	330.218
28.643	387.493	118.722	776.868
28.653	388.187	119.052	777.362
28.663	388.389	117.895	777.497
28.673	387.493	118.900	777.362
28.683	390.730	119.086	237.458
28.693	389.153	119.265	296.580
28.703	387.493	119.231	298.401
28.713	391.204	117.895	297.077
28.723	118.175	389.490	296.272
28.733	117.895	390.526	296.100
28.743	117.895	391.882	295.724
28.753	117.895	295.417	391.995
28.763	117.711	295.537	391.995
28.773	117.895	295.571	391.995
28.783	117.895	295.434	391.995
28.793	117.895	295.332	391.543
28.803	117.895	295.400	236.951
28.813	117.895	295.093	236.240
28.823	117.895	294.991	236.773
28.833	117.895	295.127	235.164
28.843	117.895	295.127	235.002
28.853	117.895	294.906	233.082
28.863	116.541	294.923	235.790
28.873	117.895	295.042	233.082
28.883	117.895	294.940	233.082
28.893	117.895	295.110	353.286
28.903	117.895	294.974	353.286
28.913	117.895	295.042	351.495	234.852
28.923	117.895	294.786	350.643	235.002
28.933	117.895	294.991	351.657	236.787
28.943	117.263	294.991	351.596	236.390
28.953	118.257	294.872	353.286	233.082
28.963	117.895	295.144	350.582	235.559
28.973	117.895	295.025	236.199	349.491
28.983	116.541	294.991	235.790	351.495
28.993	117.895	294.957	235.926	350.866
29.003	117.895	295.042	236.022	351.556
29.013	116.541	295.025	235.790	351.637
29.023	116.541	295.076	236.008	351.698
29.033	116.790	295.315	235.913	351.718
29.043	116.939	295.144	236.308	355.661
29.053	116.541	236.636	295.059	351.515
29.063	116.541	236.787	295.093	351.231
29.073	116.541	236.978	295.127	350.339
29.083	116.541	237.211	297.077	350.501
29.093	116.568	237.732	296.374
29.103	116.541	237.760	350.380
29.113	116.541	238.447	350.846
29.123	117.101	238.530	350.420
29.133	116.736	238.530	349.127
29.143	116.541	238.530	350.299
29.153	116.615	235.790	345.217
29.163	116.541	237.348
29.173	237.074	116.642
29.183	236.704	296.614
29.193	296.888	236.308
29.203	298.229	235.926
29.213	296.169	235.627	98.618
29.223	296.203	235.409	97.999
29.233	295.673	233.082	97.999
29.243	296.152	235.368	98.464
29.253	294.821	235.790	99.138
29.263	296.186	235.790	98.356
29.273	235.790	296.169	98.260
29.283	236.063	295.059	97.999
29.293	235.790	296.357	98.038
29.303	235.790	294.786	97.999
29.313	235.205	294.906	97.999
29.323	235.232	97.761	293.665
29.333	235.545	97.999	290.292
29.343	235.029	97.999	294.123
29.353	235.640	97.999	294.089
29.363	235.029	96.873	293.817
29.373	235.518	96.873	294.582
29.383	235.205	96.873	294.855
29.393	96.873	235.178	294.021
29.403	97.999	235.382	294.021
29.413	97.999	234.690	294.004
29.423	97.999	235.341	294.038
29.433	97.999	234.405	295.742
29.443	97.999	233.082	293.987
29.453	97.999	235.355	293.936
29.463	97.999	295.622	233.082	330.466
29.473	97.999	290.292	329.628	234.351
29.483	97.999	290.292	329.628	234.283
29.493	97.999	295.707	331.346	394.175
29.503	97.999	294.174	333.458	393.743
29.513	97.999	295.144	331.709	394.243
29.523	96.873	331.805	295.161	198.275
29.533	97.999	333.458	197.213	394.403
29.543	97.999	196.837	331.767	393.584
29.553	97.999	198.275	333.458	394.221
29.563	97.999	197.395	333.458	393.152
29.573	97.999	198.275	331.212	392.879
29.583	97.999	193.746	329.628	392.653
29.593	97.999	196.826	329.076	392.471
29.603	97.999	196.542	330.715	387.493
29.613	196.451	97.999	329.628	392.222
29.623	197.190	97.999	329.628	393.311
29.633	196.849	97.999	330.925	392.177
29.643	196.599	329.628	97.999	392.199
29.653	329.628	196.531	97.999	393.265
29.663	331.441	196.883	97.999	392.245
29.673	333.458	196.406	395.178	97.999
29.683	333.458	195.998	394.722	166.142
29.693	333.458	388.906	195.998	166.171
29.703	333.458	164.814	391.995	196.394
29.713	333.458	164.814	388.793	196.360
29.723	329.894	168.666	391.611	280.096
29.733	330.371	168.666	280.047	110.688
29.743	333.458	164.814	280.403	110.592
29.753	164.814	328.715	280.403	110.516
29.763	166.729	329.247	280.403	110.000
29.773	166.729	329.628	280.306	111.278
29.783	166.729	279.353	329.628	111.278
29.793	166.729	279.127	330.600	109.784
29.803	166.729	279.675	330.619	110.000
29.813	166.729	279.207	329.628	110.089
29.823	164.814	279.611	333.458	110.019
29.833	164.814	278.966	330.791	108.737
29.843	164.814	279.643	331.020	109.924
29.853	278.660	164.814	331.116	109.898
29.863	279.240	164.814	331.020	109.892
29.873	278.418	166.729	331.001	110.000
29.883	279.062	166.729	110.000	330.791
29.893	279.465	166.816	110.000	330.676
29.903	278.643	166.402	109.930	663.342
29.913	277.183	167.317	109.956	665.415
29.923	279.320	167.298	109.975
29.933	278.788	110.000	167.404
29.943	279.030	110.000	166.893
29.953	277.984	110.765	166.999
29.963	278.660	108.737	167.086
29.973	278.998	110.382	221.428
29.983	278.901	110.000	221.377
29.993	278.450	110.000	221.364
30.003	279.046	110.000	223.200
30.013	279.579	110.000	222.556
30.023	111.278	278.756	220.000
30.033	111.278	278.466	220.000
30.043	111.278	278.837	220.000	600.537
30.053	111.278	278.740	220.000	601.058
30.063	111.278	278.901	222.261	600.433
30.073	110.868	277.872	221.863	598.356
30.083	111.278	277.503	222.094	595.184
30.093	110.000	280.403	222.441	598.840
30.103	110.000	280.403	220.955	300.529
30.113	110.388	300.529	278.660	221.453
30.123	110.000	300.529	278.499	221.543
30.133	110.000	302.095	197.213	278.257
30.143	110.000	300.529	197.224	277.936
30.153	110.000	300.529	195.998
30.163	110.000	300.807	197.190
30.173	111.278	300.737	196.997
30.183	110.000	300.737	198.275
30.193	111.278	198.275	300.529
30.203	197.076	110.000	300.529
30.213	198.275	111.278	300.529
30.223	197.213	300.529	110.000	391.543
30.233	195.998	300.529	111.278	391.475
30.243	196.894	301.712	110.842	391.430
30.253	195.998	301.050	111.278	393.220
30.263	195.998	300.529	111.278	393.925
30.273	300.529	195.998	383.042	110.976
30.283	299.974	195.998	401.158	148.298
30.293	299.749	195.998	148.384	220.000
30.303	300.529	220.000	143.728	196.179
30.313	295.434	221.505	150.264	187.147
30.323	299.057	221.645	148.865	187.147
30.333	220.483	298.229	150.264	186.585
30.343	222.556	298.936	187.147	150.264
30.353	222.556	300.529	186.424	149.287
30.363	222.775	298.988	187.147	150.264
30.373	223.484	298.591	184.997	559.125
30.383	222.556	298.487	186.219	560.807
30.393	222.556	298.126	185.468	559.092
30.403	222.556	298.246	184.997	559.028
30.413	219.556	300.529	186.080	559.125
30.423	222.556	300.529	187.147	558.931
30.433	220.292	300.529	185.994	372.568
30.443	219.733	299.679	185.961	371.172
30.453	223.277	300.529	187.147	371.065
30.463	222.556	299.645	370.743	185.940
30.473	221.620	300.529	185.951	370.915
30.483	223.329	299.385	184.997	370.829
30.493	220.000	186.026	299.126	370.187
30.503	221.453	184.997	148.538	298.815
30.513	222.505	184.997	148.641	297.300
30.523	220.000	186.155	148.538	298.143
30.533	222.556	187.147	148.573	297.077
30.543	222.556	187.147	148.538	297.730
30.553	217.435	148.538	186.187	297.558
30.563	223.174	148.538	187.147	297.077
30.573	221.876	148.538	187.060	560.224
30.583	218.821	148.538	185.843	560.321
30.593	223.510	148.538	184.997
30.603	220.879	148.538	185.522
30.613	220.076	148.538	185.350
30.623	223.548	148.538	184.997
30.633	222.556	148.538	185.051
30.643	222.209	181.567	148.538
30.653	223.277	184.997	148.538
30.663	222.556	185.051	148.538
30.673	222.325	187.147	148.538
30.683	223.110	185.158	148.538
30.693	222.312	185.222	148.538
30.703	185.607	222.556	148.538
30.713	185.972	222.209	74.269
30.723	185.297	222.094	74.269
30.733	184.997	222.017	297.816
30.743	184.997	220.191	297.077
30.753	219.277	185.286	298.160
30.763	224.778	184.997	300.529	148.538
30.773	222.556	185.200	298.074
30.783	221.825	184.997	298.919
30.793	222.556	184.997	299.143
30.803	222.004	185.179	297.609
30.813	221.979	297.283	185.951
30.823	221.889	297.008	185.179
30.833	222.556	296.751	148.538
30.843	222.556	296.494	148.538
30.853	220.904	296.563	148.538
30.863	222.556	293.665	148.538
30.873	221.402	293.665	148.538
30.883	219.721	293.665	148.538
30.893	220.051	298.591	148.538
30.903	222.556	297.077	148.538
30.913	218.329	300.165	148.538
30.923	222.556	296.511	148.538
30.933	221.748	296.443	148.478
30.943	222.556	296.374	148.538
30.953	222.556	297.077	148.350
30.963	222.659	296.237	148.538
30.973	222.556	296.648	148.538
30.983	222.556	295.417	148.161
30.993	222.556	294.872	148.538
31.003	222.556	294.838	148.538
31.013	222.556	295.110	184.997
31.023	219.062	295.520	185.361
31.033	295.930	221.594	184.997
31.043	296.391	222.556	184.997
31.053	296.837	217.473	185.672
31.063	297.077	222.556	184.997
31.073	296.135	186.564	222.556
31.083	297.077	187.147	221.479
31.093	184.997	296.066	222.556
31.103	296.563	187.147	220.216
31.113	296.118	186.026	221.684
31.123	295.690	185.843	222.556
31.133	295.417	187.147	221.735
31.143	295.042	186.650	221.735
31.153	294.889	184.997	221.748
31.163	294.940	184.997	221.684
31.173	295.451	186.661	222.556
31.183	295.520	184.987	222.556
31.193	296.220	184.997	221.543
31.203	295.981	185.897	221.530
31.213	296.391	186.112	217.473
31.223	295.998	187.147	221.671
31.233	296.032	185.833	222.556
31.243	294.974	187.147	221.991
31.253	295.605	187.147	222.556
31.263	295.076	185.897	222.556
31.273	295.417	187.147	222.351
31.283	294.582	185.747	222.556
31.293	294.889	222.556	185.897
31.303	294.361	222.556	186.435
31.313	294.650	222.556	184.997
31.323	294.548	222.556	187.147
31.333	295.025	224.027	186.985
31.343	294.923	222.556	187.147
31.353	222.556	295.793	186.715
31.363	222.556	295.964	186.812
31.373	222.184	296.186	146.866
31.383	222.556	296.648	148.538	186.974
31.393	222.556	296.888	147.181	187.050
31.403	222.556	296.357	148.538	187.147
31.413	221.185	294.327	148.538	187.147
31.423	224.571	293.665	147.147	187.147
31.433	222.556	146.832	295.059	187.147
31.443	224.040	146.832	297.077	187.147
31.453	223.690	146.832	291.417	187.147
31.463	222.556	146.832	294.735	187.147
31.473	223.665	146.832	294.718	187.147
31.483	223.252	147.521	294.752
31.493	222.556	145.146	294.395
31.503	224.053	294.055	146.510
31.513	221.223	294.701	144.761
31.523	221.556	294.429	146.587
31.533	222.556	296.237	146.688
31.543	222.556	296.237	146.046
31.553	222.556	296.940	146.934
31.563	223.368	295.366	148.538
31.573	222.556	296.066	145.146
31.583	222.556	295.571	150.934
31.593	222.917	294.123	147.393
31.603	222.556	294.735	147.359
31.613	222.556	294.548	146.832
31.623	222.556	294.395	146.832
31.633	222.556	293.665	147.147
31.643	222.402	294.208	147.028
31.653	220.534	293.885	146.798
31.663	222.556	290.292	147.172
31.673	294.582	222.556	146.384
31.683	295.229	222.351	146.181
31.693	295.281	222.556	145.146
31.703	222.556	295.673	147.615
31.713	222.556	295.383	146.037
31.723	223.368	295.571	145.146
31.733	222.556	294.565	146.012
31.743	220.789	294.565	143.479
31.753	223.123	295.042	146.832
31.763	221.262	293.665	146.164
31.773	222.556	295.127	146.832
31.783	222.556	295.144	146.832
31.793	222.556	295.247	146.832
31.803	222.621	300.529	146.832
31.813	223.458	293.784	146.392
31.823	222.389	294.072
31.833	222.402	294.072
31.843	222.556	294.242
31.853	220.292	294.497
31.863	223.574	294.872
31.873	222.492	294.821
31.883	221.377	300.529
31.893	223.535	295.349
31.903	221.390	146.832
31.913	222.248	146.714
31.923	224.662	146.832
31.933	222.556	146.832
31.943	223.226	146.832
31.953	224.480	294.599
31.963	218.948	293.953
31.973	224.999	294.191
31.983	294.225	225.142
31.993	294.565	220.751
32.003	294.548	222.865
32.013	294.650	224.027
32.023	294.667	222.711
32.033	294.718	222.621
32.043	293.665	146.536
32.053	297.077	146.832
32.063	293.665	146.587
32.073	286.957	146.832
32.083	297.077	146.832
32.093	293.987	146.832
32.103	293.919	146.832
32.113	294.055	146.291
32.123	294.038	146.832
32.133	294.259	146.096
32.143	294.157	145.987
32.153	294.327	143.669
32.163	294.497	145.928
32.173	294.531	144.335
32.183	294.599	146.088
32.193	286.957	146.832
32.203	293.106	146.832
32.213	146.536	293.665
32.223	146.832	297.077
32.233	146.798	292.852
32.243	146.832	292.666
32.253	146.832	286.957
32.263	146.832	292.564
32.273	146.832
32.283	146.832
32.293	150.264
32.303	147.530
32.313	147.589
32.323	147.683
32.333
32.343
32.353
32.363
32.373
32.383
32.393
32.403
32.413
32.423
32.433
32.443
32.453
32.463
32.473
32.483
32.493
32.503
32.513
32.523
32.533
32.543
32.553
32.563
32.573
32.583
32.593
32.603
32.613
32.623
32.633
32.643
32.653
32.663
32.673
32.683
32.693
32.703
32.713
32.723
32.733
32.743
32.753
32.763
32.773
32.783
32.793
32.803
32.813
32.823
32.833
32.843
32.853
32.863
32.873
32.883
32.893
32.903
32.913
32.923
32.933
32.943
32.953
32.963
32.973
32.983
32.993
33.003
33.013
33.023
33.033
33.043
33.053
33.063
33.073
33.083
33.093
33.103
33.113
33.123
33.133
33.143
33.153
33.163
33.173
33.183
33.193
33.203
33.213
33.223
33.233
33.243
33.253
33.263
